participant_id,file,rows,sections,global_key_id_decreases,within_section_key_id_decreases,press_time_decreases,release_time_decreases,sections_with_key_id_decrease,sections_with_press_time_decrease,sections_with_release_time_decrease,max_key_id_backward_jump,max_global_key_id_backward_jump,max_press_time_backward_jump,max_release_time_backward_jump,within_section_temporal_clean,press_time_temporal_clean,release_time_temporal_clean,failure
240708,240708_features.csv,755,15,4,4,0,4,4,0,4,8.0,8.0,0.0,343.0,False,True,False,
240709,240709_features.csv,766,15,4,4,0,3,4,0,3,12.0,12.0,0.0,42.0,False,True,False,
24070,24070_features.csv,724,15,3,3,0,3,3,0,3,4.0,4.0,0.0,69.0,False,True,False,
240712,240712_features.csv,883,15,7,7,0,0,6,0,0,67.0,67.0,0.0,0.0,False,True,True,
240715,240715_features.csv,690,15,15,15,0,15,11,0,11,145.0,145.0,0.0,837.0,False,True,False,
240717,240717_features.csv,681,15,1,1,0,1,1,0,1,4.0,4.0,0.0,40.0,False,True,False,
240721,240721_features.csv,842,15,26,26,0,26,14,0,14,193.0,193.0,0.0,480.0,False,True,False,
240723,240723_features.csv,758,15,19,19,0,19,11,0,11,203.0,203.0,0.0,1708.0,False,True,False,
240727,240727_features.csv,615,15,27,27,0,27,12,0,12,60.0,60.0,0.0,88.0,False,True,False,
240730,240730_features.csv,838,15,21,21,0,21,15,0,15,73.0,73.0,0.0,477.0,False,True,False,
240731,240731_features.csv,752,15,10,10,0,8,7,0,7,88.0,88.0,0.0,797.0,False,True,False,
240732,240732_features.csv,585,15,9,9,0,9,8,0,8,80.0,80.0,0.0,546.0,False,True,False,
240737,240737_features.csv,648,15,10,10,0,8,7,0,6,11.0,11.0,0.0,476.0,False,True,False,
240739,240739_features.csv,686,15,14,14,0,14,9,0,9,105.0,105.0,0.0,514.0,False,True,False,
240740,240740_features.csv,723,15,6,6,0,6,4,0,4,7.0,7.0,0.0,146.0,False,True,False,
240741,240741_features.csv,994,15,17,17,0,17,11,0,11,393.0,393.0,0.0,1260.0,False,True,False,
240743,240743_features.csv,892,15,6,6,0,4,5,0,3,723.0,723.0,0.0,8856.0,False,True,False,
240744,240744_features.csv,794,15,8,8,0,6,8,0,6,95.0,95.0,0.0,51.0,False,True,False,
240746,240746_features.csv,747,15,11,11,0,7,8,0,6,45.0,45.0,0.0,391.0,False,True,False,
240751,240751_features.csv,639,15,8,8,0,4,6,0,3,11.0,11.0,0.0,72.0,False,True,False,
240753,240753_features.csv,788,15,3,3,0,3,3,0,3,59.0,59.0,0.0,17.0,False,True,False,
240757,240757_features.csv,764,15,15,15,0,14,10,0,9,44.0,44.0,0.0,1147.0,False,True,False,
240760,240760_features.csv,930,15,6,6,0,3,5,0,3,8.0,8.0,0.0,146.0,False,True,False,
240763,240763_features.csv,729,15,11,11,0,11,10,0,10,19.0,19.0,0.0,792.0,False,True,False,
240764,240764_features.csv,715,15,12,12,0,11,8,0,7,87.0,87.0,0.0,972.0,False,True,False,
240768,240768_features.csv,716,15,2,2,0,1,1,0,1,340.0,340.0,0.0,16.0,False,True,False,
24076,24076_features.csv,814,15,7,7,0,7,4,0,4,3.0,3.0,0.0,78.0,False,True,False,
240781,240781_features.csv,894,15,8,8,0,7,5,0,5,19.0,19.0,0.0,25.0,False,True,False,
240782,240782_features.csv,652,15,16,16,0,16,13,0,13,11.0,11.0,0.0,72.0,False,True,False,
240785,240785_features.csv,802,15,7,7,0,7,6,0,6,277.0,277.0,0.0,3939.0,False,True,False,
240790,240790_features.csv,775,15,5,5,0,3,5,0,3,7.0,7.0,0.0,88.0,False,True,False,
240791,240791_features.csv,671,15,7,7,0,5,7,0,5,582.0,582.0,0.0,5432.0,False,True,False,
240793,240793_features.csv,663,15,2,2,0,1,2,0,1,5.0,5.0,0.0,10.0,False,True,False,
240794,240794_features.csv,916,15,16,16,0,16,10,0,10,83.0,83.0,0.0,187.0,False,True,False,
240799,240799_features.csv,874,15,9,9,0,9,7,0,7,42.0,42.0,0.0,62.0,False,True,False,
240800,240800_features.csv,835,15,11,11,0,11,7,0,7,192.0,192.0,0.0,300.0,False,True,False,
240801,240801_features.csv,710,15,2,2,0,2,2,0,2,5.0,5.0,0.0,27.0,False,True,False,
240803,240803_features.csv,562,15,11,11,0,8,9,0,8,92.0,92.0,0.0,312.0,False,True,False,
240805,240805_features.csv,713,15,9,9,0,9,8,0,8,49.0,49.0,0.0,304.0,False,True,False,
240812,240812_features.csv,729,15,7,7,0,4,7,0,4,9.0,9.0,0.0,15.0,False,True,False,
240813,240813_features.csv,640,15,8,8,0,8,7,0,7,6.0,6.0,0.0,372.0,False,True,False,
240819,240819_features.csv,744,15,3,3,0,3,3,0,3,3.0,3.0,0.0,105.0,False,True,False,
24081,24081_features.csv,675,15,29,29,0,22,15,0,15,135.0,135.0,0.0,491.0,False,True,False,
240820,240820_features.csv,817,15,5,5,0,5,5,0,5,4.0,4.0,0.0,181.0,False,True,False,
240831,240831_features.csv,763,15,13,13,0,13,9,0,9,112.0,112.0,0.0,88.0,False,True,False,
240836,240836_features.csv,701,15,7,7,0,5,5,0,4,103.0,103.0,0.0,584.0,False,True,False,
240838,240838_features.csv,692,15,8,8,0,8,7,0,7,6.0,6.0,0.0,48.0,False,True,False,
240839,240839_features.csv,640,15,14,14,0,10,10,0,9,24.0,24.0,0.0,249.0,False,True,False,
240840,240840_features.csv,714,15,4,4,0,3,4,0,3,3.0,3.0,0.0,20.0,False,True,False,
240842,240842_features.csv,624,15,12,12,0,11,8,0,8,96.0,96.0,0.0,417.0,False,True,False,
240849,240849_features.csv,893,15,13,13,0,12,9,0,9,71.0,71.0,0.0,187.0,False,True,False,
240854,240854_features.csv,733,15,21,21,0,0,13,0,0,37.0,37.0,0.0,0.0,False,True,True,
240855,240855_features.csv,858,15,9,9,0,7,7,0,6,279.0,279.0,0.0,7064.0,False,True,False,
240861,240861_features.csv,698,15,4,4,0,2,4,0,2,23.0,23.0,0.0,80.0,False,True,False,
240862,240862_features.csv,695,15,20,20,0,19,14,0,14,108.0,108.0,0.0,156.0,False,True,False,
240864,240864_features.csv,769,15,9,9,0,8,6,0,5,86.0,86.0,0.0,32.0,False,True,False,
240865,240865_features.csv,778,15,3,3,0,3,2,0,2,3.0,3.0,0.0,64.0,False,True,False,
240867,240867_features.csv,766,15,3,3,0,3,2,0,2,9.0,9.0,0.0,328.0,False,True,False,
240869,240869_features.csv,713,15,2,2,0,2,2,0,2,5.0,5.0,0.0,32.0,False,True,False,
24086,24086_features.csv,718,15,7,7,0,7,4,0,4,5.0,5.0,0.0,1311.0,False,True,False,
240871,240871_features.csv,575,15,25,25,0,25,14,0,14,85.0,85.0,0.0,580.0,False,True,False,
240872,240872_features.csv,659,15,11,11,0,10,7,0,7,125.0,125.0,0.0,150.0,False,True,False,
240873,240873_features.csv,700,15,4,4,0,3,3,0,3,90.0,90.0,0.0,209.0,False,True,False,
240874,240874_features.csv,657,15,1,1,0,1,1,0,1,10.0,10.0,0.0,79.0,False,True,False,
240876,240876_features.csv,604,15,8,8,0,8,8,0,8,8.0,8.0,0.0,52.0,False,True,False,
24087,24087_features.csv,727,15,2,2,0,2,2,0,2,1.0,1.0,0.0,63.0,False,True,False,
240881,240881_features.csv,711,15,9,9,0,7,7,0,6,65.0,65.0,0.0,66.0,False,True,False,
240886,240886_features.csv,756,15,2,2,0,2,2,0,2,534.0,534.0,0.0,9397.0,False,True,False,
240889,240889_features.csv,655,15,8,8,0,8,5,0,5,160.0,160.0,0.0,2403.0,False,True,False,
240890,240890_features.csv,637,15,22,22,0,22,12,0,12,134.0,134.0,0.0,348.0,False,True,False,
240894,240894_features.csv,756,15,10,10,0,10,8,0,8,61.0,61.0,0.0,448.0,False,True,False,
240896,240896_features.csv,710,15,25,25,0,21,13,0,12,626.0,626.0,0.0,7657.0,False,True,False,
240904,240904_features.csv,570,15,5,5,0,5,5,0,5,3.0,3.0,0.0,56.0,False,True,False,
240906,240906_features.csv,991,15,2,2,0,2,2,0,2,6.0,6.0,0.0,34.0,False,True,False,
240907,240907_features.csv,625,15,10,10,0,10,8,0,8,7.0,7.0,0.0,224.0,False,True,False,
240908,240908_features.csv,631,15,9,9,0,8,9,0,8,275.0,275.0,0.0,1932.0,False,True,False,
24090,24090_features.csv,707,15,3,3,0,2,3,0,2,199.0,199.0,0.0,6361.0,False,True,False,
240910,240910_features.csv,839,15,1,1,0,0,1,0,0,10.0,10.0,0.0,0.0,False,True,True,
240918,240918_features.csv,594,15,19,19,0,11,9,0,8,190.0,190.0,0.0,2415.0,False,True,False,
240919,240919_features.csv,749,15,23,23,0,23,13,0,13,271.0,271.0,0.0,109.0,False,True,False,
24091,24091_features.csv,803,15,1,1,0,1,1,0,1,106.0,106.0,0.0,23.0,False,True,False,
240920,240920_features.csv,848,15,12,12,0,11,9,0,9,45.0,45.0,0.0,448.0,False,True,False,
240921,240921_features.csv,720,15,3,3,0,3,3,0,3,6.0,6.0,0.0,336.0,False,True,False,
240924,240924_features.csv,698,15,1,1,0,1,1,0,1,19.0,19.0,0.0,16.0,False,True,False,
240925,240925_features.csv,763,15,7,7,0,5,7,0,5,8.0,8.0,0.0,56.0,False,True,False,
24092,24092_features.csv,703,15,10,10,0,9,6,0,6,122.0,122.0,0.0,179.0,False,True,False,
240932,240932_features.csv,559,15,2,2,0,1,1,0,1,41.0,41.0,0.0,289.0,False,True,False,
240935,240935_features.csv,678,15,35,35,0,12,15,0,9,106.0,106.0,0.0,400.0,False,True,False,
240936,240936_features.csv,756,15,1,1,0,0,1,0,0,2.0,2.0,0.0,0.0,False,True,True,
240937,240937_features.csv,736,15,11,11,0,10,9,0,8,8.0,8.0,0.0,41.0,False,True,False,
240940,240940_features.csv,731,15,14,14,0,13,10,0,9,30.0,30.0,0.0,861.0,False,True,False,
240944,240944_features.csv,709,15,24,24,0,24,11,0,11,68.0,68.0,0.0,448.0,False,True,False,
240945,240945_features.csv,777,15,5,5,0,3,5,0,3,41.0,41.0,0.0,271.0,False,True,False,
240947,240947_features.csv,736,15,3,3,0,1,3,0,1,6.0,6.0,0.0,50.0,False,True,False,
24094,24094_features.csv,777,15,6,6,0,4,5,0,4,10.0,10.0,0.0,245.0,False,True,False,
240950,240950_features.csv,763,15,9,9,0,9,8,0,8,323.0,323.0,0.0,5934.0,False,True,False,
240951,240951_features.csv,593,15,9,9,0,9,8,0,8,6.0,6.0,0.0,77.0,False,True,False,
240953,240953_features.csv,668,15,3,3,0,3,3,0,3,15.0,15.0,0.0,992.0,False,True,False,
240954,240954_features.csv,792,15,2,2,0,2,1,0,1,7.0,7.0,0.0,18.0,False,True,False,
240956,240956_features.csv,723,15,15,15,0,14,10,0,10,78.0,78.0,0.0,944.0,False,True,False,
240958,240958_features.csv,778,15,12,12,0,12,8,0,8,122.0,122.0,0.0,51.0,False,True,False,
240968,240968_features.csv,666,15,21,21,0,22,13,0,13,132.0,132.0,0.0,216.0,False,True,False,
240970,240970_features.csv,709,15,4,4,0,3,3,0,2,10.0,10.0,0.0,711.0,False,True,False,
240971,240971_features.csv,783,15,24,24,0,24,15,0,15,100.0,100.0,0.0,285.0,False,True,False,
240972,240972_features.csv,720,15,16,16,0,13,10,0,9,93.0,93.0,0.0,544.0,False,True,False,
240976,240976_features.csv,655,15,15,15,0,11,10,0,9,132.0,132.0,0.0,87.0,False,True,False,
240978,240978_features.csv,729,15,12,12,0,9,11,0,8,25.0,25.0,0.0,176.0,False,True,False,
240980,240980_features.csv,638,15,30,30,0,24,13,0,12,94.0,94.0,0.0,200.0,False,True,False,
240986,240986_features.csv,733,15,7,7,0,7,6,0,6,42.0,42.0,0.0,112.0,False,True,False,
240990,240990_features.csv,647,15,8,8,0,6,7,0,6,32.0,32.0,0.0,64.0,False,True,False,
240991,240991_features.csv,645,15,1,1,0,1,1,0,1,30.0,30.0,0.0,702.0,False,True,False,
240995,240995_features.csv,687,15,28,28,0,18,12,0,11,100.0,100.0,0.0,607.0,False,True,False,
240998,240998_features.csv,744,15,10,10,0,8,9,0,8,84.0,84.0,0.0,675.0,False,True,False,
240999,240999_features.csv,703,15,2,2,0,2,2,0,2,18.0,18.0,0.0,656.0,False,True,False,
2409,2409_features.csv,742,15,7,7,0,5,5,0,4,24.0,24.0,0.0,97.0,False,True,False,
240,240_features.csv,730,15,8,8,0,7,7,0,6,24.0,24.0,0.0,225.0,False,True,False,
241000,241000_features.csv,739,15,22,22,0,21,13,0,12,148.0,148.0,0.0,624.0,False,True,False,
241002,241002_features.csv,688,15,14,14,0,6,11,0,6,25.0,25.0,0.0,80.0,False,True,False,
241008,241008_features.csv,587,15,6,6,0,6,5,0,5,6.0,6.0,0.0,56.0,False,True,False,
241011,241011_features.csv,675,15,8,8,0,6,7,0,5,98.0,98.0,0.0,369.0,False,True,False,
241012,241012_features.csv,712,15,4,4,0,4,4,0,4,6.0,6.0,0.0,64.0,False,True,False,
241013,241013_features.csv,624,15,5,5,0,3,4,0,3,207.0,207.0,0.0,3613.0,False,True,False,
241014,241014_features.csv,730,15,11,11,0,10,10,0,10,62.0,62.0,0.0,70.0,False,True,False,
241017,241017_features.csv,682,15,11,11,0,11,9,0,9,80.0,80.0,0.0,104.0,False,True,False,
241022,241022_features.csv,812,15,10,10,0,10,7,0,7,106.0,106.0,0.0,480.0,False,True,False,
241026,241026_features.csv,806,15,4,4,0,2,3,0,1,16.0,16.0,0.0,576.0,False,True,False,
241027,241027_features.csv,831,15,3,3,0,3,3,0,3,4.0,4.0,0.0,12.0,False,True,False,
24102,24102_features.csv,686,15,3,3,0,3,2,0,2,21.0,21.0,0.0,32.0,False,True,False,
241032,241032_features.csv,687,15,7,7,0,7,6,0,6,13.0,13.0,0.0,304.0,False,True,False,
241034,241034_features.csv,588,15,23,23,0,15,12,0,11,341.0,341.0,0.0,4103.0,False,True,False,
241035,241035_features.csv,715,15,3,3,0,3,2,0,2,12.0,12.0,0.0,241.0,False,True,False,
241039,241039_features.csv,780,15,7,7,0,7,4,0,4,61.0,61.0,0.0,872.0,False,True,False,
24103,24103_features.csv,665,15,10,10,0,9,8,0,8,81.0,81.0,0.0,178.0,False,True,False,
241045,241045_features.csv,934,15,9,9,0,8,6,0,5,203.0,203.0,0.0,1443.0,False,True,False,
241048,241048_features.csv,567,15,14,14,0,14,12,0,12,131.0,131.0,0.0,2520.0,False,True,False,
241049,241049_features.csv,693,15,14,14,0,13,11,0,11,9.0,9.0,0.0,46.0,False,True,False,
241052,241052_features.csv,709,15,9,9,0,6,7,0,4,70.0,70.0,0.0,511.0,False,True,False,
241053,241053_features.csv,631,15,4,4,0,2,4,0,2,155.0,155.0,0.0,56.0,False,True,False,
241058,241058_features.csv,713,15,18,18,0,17,10,0,9,44.0,44.0,0.0,137.0,False,True,False,
241068,241068_features.csv,835,15,10,10,0,10,7,0,7,23.0,23.0,0.0,1528.0,False,True,False,
24106,24106_features.csv,772,15,13,13,0,13,7,0,7,61.0,61.0,0.0,1216.0,False,True,False,
241070,241070_features.csv,707,15,20,20,0,17,14,0,14,62.0,62.0,0.0,326.0,False,True,False,
241072,241072_features.csv,602,15,2,2,0,2,2,0,2,63.0,63.0,0.0,600.0,False,True,False,
241077,241077_features.csv,651,15,11,11,0,10,8,0,8,1166.0,1166.0,0.0,14017.0,False,True,False,
241079,241079_features.csv,823,15,6,6,0,6,5,0,5,19.0,19.0,0.0,384.0,False,True,False,
241083,241083_features.csv,562,15,6,6,0,6,5,0,5,91.0,91.0,0.0,561.0,False,True,False,
241085,241085_features.csv,610,15,3,3,0,4,3,0,4,35.0,35.0,0.0,63.0,False,True,False,
24108,24108_features.csv,555,15,7,7,0,7,5,0,5,644.0,644.0,0.0,15531.0,False,True,False,
241091,241091_features.csv,627,15,2,2,0,1,2,0,1,10.0,10.0,0.0,32.0,False,True,False,
241096,241096_features.csv,720,15,18,18,0,16,10,0,9,97.0,97.0,0.0,392.0,False,True,False,
241099,241099_features.csv,697,15,8,8,0,8,6,0,6,25.0,25.0,0.0,40.0,False,True,False,
24109,24109_features.csv,695,15,16,16,0,14,11,0,11,5.0,5.0,0.0,168.0,False,True,False,
2410,2410_features.csv,958,15,15,15,0,15,9,0,9,160.0,160.0,0.0,41.0,False,True,False,
241102,241102_features.csv,692,15,4,4,0,2,4,0,2,6.0,6.0,0.0,64.0,False,True,False,
241104,241104_features.csv,753,15,15,15,0,14,11,0,11,9.0,9.0,0.0,664.0,False,True,False,
241106,241106_features.csv,749,15,10,10,0,10,7,0,7,268.0,268.0,0.0,568.0,False,True,False,
241110,241110_features.csv,687,15,27,27,0,27,12,0,12,345.0,345.0,0.0,800.0,False,True,False,
241119,241119_features.csv,636,15,8,8,0,6,7,0,6,61.0,61.0,0.0,36.0,False,True,False,
241121,241121_features.csv,737,15,16,16,0,15,10,0,10,170.0,170.0,0.0,714.0,False,True,False,
241122,241122_features.csv,648,15,10,10,0,10,9,0,9,184.0,184.0,0.0,80.0,False,True,False,
241127,241127_features.csv,765,15,11,11,0,10,8,0,7,690.0,690.0,0.0,8219.0,False,True,False,
241130,241130_features.csv,718,15,9,9,0,8,6,0,5,340.0,340.0,0.0,326.0,False,True,False,
241140,241140_features.csv,738,15,7,7,0,7,6,0,6,100.0,100.0,0.0,326.0,False,True,False,
241142,241142_features.csv,734,15,18,18,0,18,11,0,11,49.0,49.0,0.0,40.0,False,True,False,
241143,241143_features.csv,735,15,11,11,0,9,6,0,6,109.0,109.0,0.0,1824.0,False,True,False,
241149,241149_features.csv,662,15,19,19,0,6,11,0,5,190.0,190.0,0.0,3954.0,False,True,False,
241153,241153_features.csv,777,15,12,12,0,10,8,0,7,26.0,26.0,0.0,65.0,False,True,False,
241163,241163_features.csv,714,15,6,6,0,6,5,0,5,93.0,93.0,0.0,698.0,False,True,False,
241170,241170_features.csv,708,15,8,8,0,6,6,0,5,41.0,41.0,0.0,241.0,False,True,False,
241171,241171_features.csv,759,15,11,11,0,11,9,0,9,71.0,71.0,0.0,158.0,False,True,False,
241172,241172_features.csv,800,15,5,5,0,1,5,0,1,12.0,12.0,0.0,24.0,False,True,False,
241174,241174_features.csv,684,15,2,2,0,2,2,0,2,2.0,2.0,0.0,25.0,False,True,False,
241179,241179_features.csv,775,15,19,19,0,19,13,0,13,313.0,313.0,0.0,3195.0,False,True,False,
24117,24117_features.csv,676,15,11,11,0,9,7,0,7,237.0,237.0,0.0,9627.0,False,True,False,
241180,241180_features.csv,797,15,5,5,0,5,5,0,5,273.0,273.0,0.0,125.0,False,True,False,
241183,241183_features.csv,747,15,9,9,0,8,6,0,6,78.0,78.0,0.0,700.0,False,True,False,
241194,241194_features.csv,682,15,13,13,0,12,7,0,7,39.0,39.0,0.0,775.0,False,True,False,
241195,241195_features.csv,773,15,22,22,0,21,15,0,15,103.0,103.0,0.0,206.0,False,True,False,
241197,241197_features.csv,748,15,17,17,0,17,10,0,10,34.0,34.0,0.0,136.0,False,True,False,
24119,24119_features.csv,615,15,13,13,0,13,9,0,9,31.0,31.0,0.0,568.0,False,True,False,
241203,241203_features.csv,606,15,14,14,0,10,13,0,10,7.0,7.0,0.0,184.0,False,True,False,
241207,241207_features.csv,742,15,9,9,0,8,8,0,7,141.0,141.0,0.0,102.0,False,True,False,
241210,241210_features.csv,613,15,7,7,0,7,5,0,5,78.0,78.0,0.0,280.0,False,True,False,
241212,241212_features.csv,888,15,12,12,0,12,8,0,8,151.0,151.0,0.0,392.0,False,True,False,
241213,241213_features.csv,779,15,13,13,0,13,7,0,7,80.0,80.0,0.0,234.0,False,True,False,
241217,241217_features.csv,746,15,24,24,0,24,14,0,14,219.0,219.0,0.0,182.0,False,True,False,
241218,241218_features.csv,746,15,17,17,0,16,12,0,12,293.0,293.0,0.0,4000.0,False,True,False,
241223,241223_features.csv,803,15,3,3,0,3,2,0,2,7.0,7.0,0.0,32.0,False,True,False,
241225,241225_features.csv,845,15,24,24,0,24,15,0,15,5.0,5.0,0.0,76.0,False,True,False,
241226,241226_features.csv,632,15,8,8,0,6,5,0,5,9.0,9.0,0.0,143.0,False,True,False,
24122,24122_features.csv,643,15,13,13,0,13,9,0,9,15.0,15.0,0.0,208.0,False,True,False,
241231,241231_features.csv,728,15,23,23,0,20,10,0,9,47.0,47.0,0.0,165.0,False,True,False,
241232,241232_features.csv,738,15,11,11,0,9,7,0,7,24.0,24.0,0.0,104.0,False,True,False,
241237,241237_features.csv,727,15,4,4,0,4,4,0,4,19.0,19.0,0.0,32.0,False,True,False,
24123,24123_features.csv,719,15,7,7,0,7,6,0,6,32.0,32.0,0.0,167.0,False,True,False,
241246,241246_features.csv,654,15,1,1,0,1,1,0,1,4.0,4.0,0.0,69.0,False,True,False,
241250,241250_features.csv,716,15,22,22,0,22,13,0,13,116.0,116.0,0.0,840.0,False,True,False,
241251,241251_features.csv,668,15,5,5,0,4,5,0,4,55.0,55.0,0.0,224.0,False,True,False,
241254,241254_features.csv,756,15,1,1,0,1,1,0,1,40.0,40.0,0.0,248.0,False,True,False,
241267,241267_features.csv,624,15,19,19,0,18,14,0,14,109.0,109.0,0.0,377.0,False,True,False,
241269,241269_features.csv,705,15,13,13,0,12,8,0,7,200.0,200.0,0.0,140.0,False,True,False,
24126,24126_features.csv,718,15,20,20,0,19,11,0,11,136.0,136.0,0.0,616.0,False,True,False,
241282,241282_features.csv,668,15,6,6,0,6,6,0,6,72.0,72.0,0.0,6.0,False,True,False,
241285,241285_features.csv,818,15,10,10,0,9,7,0,7,18.0,18.0,0.0,528.0,False,True,False,
241288,241288_features.csv,682,15,25,25,0,25,14,0,14,101.0,101.0,0.0,691.0,False,True,False,
241290,241290_features.csv,558,15,3,3,0,0,3,0,0,8.0,8.0,0.0,0.0,False,True,True,
241295,241295_features.csv,815,15,3,3,0,3,3,0,3,4.0,4.0,0.0,45.0,False,True,False,
241297,241297_features.csv,735,15,12,12,0,9,7,0,7,233.0,233.0,0.0,2907.0,False,True,False,
241298,241298_features.csv,673,15,8,8,0,7,7,0,6,22.0,22.0,0.0,209.0,False,True,False,
241310,241310_features.csv,739,15,12,12,0,12,8,0,8,167.0,167.0,0.0,841.0,False,True,False,
241311,241311_features.csv,695,15,13,13,0,12,8,0,7,14.0,14.0,0.0,335.0,False,True,False,
241314,241314_features.csv,541,15,5,5,0,4,5,0,4,5.0,5.0,0.0,64.0,False,True,False,
241315,241315_features.csv,662,15,14,14,0,14,12,0,12,114.0,114.0,0.0,1116.0,False,True,False,
241319,241319_features.csv,789,15,16,16,0,15,8,0,8,33.0,33.0,0.0,416.0,False,True,False,
241320,241320_features.csv,656,15,12,12,0,3,8,0,3,12.0,12.0,0.0,268.0,False,True,False,
241321,241321_features.csv,670,15,13,13,0,13,13,0,13,82.0,82.0,0.0,261.0,False,True,False,
241325,241325_features.csv,681,15,3,3,0,3,3,0,3,6.0,6.0,0.0,14.0,False,True,False,
241326,241326_features.csv,628,15,3,3,0,3,3,0,3,7.0,7.0,0.0,46.0,False,True,False,
241332,241332_features.csv,682,15,17,17,0,17,11,0,11,60.0,60.0,0.0,379.0,False,True,False,
241335,241335_features.csv,694,15,18,18,0,18,10,0,10,395.0,395.0,0.0,1757.0,False,True,False,
241336,241336_features.csv,747,15,10,10,0,9,6,0,5,94.0,94.0,0.0,1950.0,False,True,False,
241337,241337_features.csv,797,15,16,16,0,9,11,0,8,90.0,90.0,0.0,877.0,False,True,False,
241338,241338_features.csv,791,15,12,12,0,11,10,0,9,311.0,311.0,0.0,4679.0,False,True,False,
241349,241349_features.csv,699,15,12,12,0,11,9,0,9,273.0,273.0,0.0,5920.0,False,True,False,
241352,241352_features.csv,893,15,10,10,0,9,7,0,7,123.0,123.0,0.0,600.0,False,True,False,
241355,241355_features.csv,767,15,12,12,0,12,7,0,7,557.0,557.0,0.0,11463.0,False,True,False,
241358,241358_features.csv,791,15,28,28,0,19,12,0,11,331.0,331.0,0.0,7331.0,False,True,False,
241362,241362_features.csv,699,15,19,19,0,11,11,0,8,26.0,26.0,0.0,40.0,False,True,False,
241367,241367_features.csv,821,15,29,29,0,20,14,0,12,59.0,59.0,0.0,280.0,False,True,False,
241369,241369_features.csv,662,15,2,2,0,1,2,0,1,7.0,7.0,0.0,78.0,False,True,False,
241370,241370_features.csv,722,15,19,19,0,19,10,0,10,83.0,83.0,0.0,352.0,False,True,False,
241371,241371_features.csv,676,15,4,4,0,4,4,0,4,182.0,182.0,0.0,232.0,False,True,False,
241377,241377_features.csv,819,15,8,8,0,8,5,0,5,67.0,67.0,0.0,116.0,False,True,False,
24137,24137_features.csv,699,15,6,6,0,6,4,0,4,3.0,3.0,0.0,56.0,False,True,False,
241383,241383_features.csv,543,15,10,10,0,10,8,0,8,11.0,11.0,0.0,80.0,False,True,False,
241385,241385_features.csv,731,15,9,9,0,4,8,0,4,11.0,11.0,0.0,32.0,False,True,False,
241387,241387_features.csv,618,15,17,17,0,14,13,0,12,22.0,22.0,0.0,470.0,False,True,False,
241388,241388_features.csv,684,15,6,6,0,5,5,0,4,10.0,10.0,0.0,448.0,False,True,False,
241390,241390_features.csv,725,15,10,10,0,10,8,0,8,49.0,49.0,0.0,325.0,False,True,False,
241392,241392_features.csv,985,15,13,13,0,14,7,0,7,38.0,38.0,0.0,2332.0,False,True,False,
241393,241393_features.csv,763,15,4,4,0,3,4,0,3,6.0,6.0,0.0,136.0,False,True,False,
24139,24139_features.csv,1082,15,23,23,0,22,12,0,12,13.0,13.0,0.0,208.0,False,True,False,
241410,241410_features.csv,611,15,13,13,0,13,11,0,11,58.0,58.0,0.0,90.0,False,True,False,
241411,241411_features.csv,734,15,7,7,0,7,7,0,7,5.0,5.0,0.0,72.0,False,True,False,
241414,241414_features.csv,743,15,13,13,0,13,10,0,10,8.0,8.0,0.0,814.0,False,True,False,
24141,24141_features.csv,842,15,5,5,0,5,4,0,4,35.0,35.0,0.0,65.0,False,True,False,
241425,241425_features.csv,930,15,6,6,0,5,5,0,5,32.0,32.0,0.0,632.0,False,True,False,
241438,241438_features.csv,672,15,12,12,0,12,11,0,11,340.0,340.0,0.0,11290.0,False,True,False,
241450,241450_features.csv,743,15,20,20,0,7,10,0,5,61.0,61.0,0.0,692.0,False,True,False,
241452,241452_features.csv,771,15,23,23,0,5,9,0,5,340.0,340.0,0.0,6705.0,False,True,False,
